spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"opq(n_subspaces=8,n_bits=4)",2,0.071201,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.073667,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.080133,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.174220,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.168927,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.170620,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.173843,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.178009,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.148987,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.147496,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.146379,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.142110,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.149912,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.263043,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.260301,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.256509,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.252103,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.261538,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.247285,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.261156,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.266034,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.245890,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.265054,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.352192,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.353974,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.358979,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.348960,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.348326,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.353615,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.353489,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.352920,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.348048,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.359412,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.408784,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.411888,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.413775,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.408466,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.418049,0.0,0.0,0.0
