spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"opq(n_subspaces=32,n_bits=8)",0,0.228569,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.201528,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.221334,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.218109,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.234941,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.228677,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.214726,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.223415,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.216918,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.209152,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.314761,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.296191,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.308863,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.295148,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.301881,0.0,0.0,0.0
