spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"opq(n_subspaces=16,n_bits=4)",0,0.336412,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.339011,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.345986,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.344790,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.333657,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.395288,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.403973,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.396595,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.406308,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.405435,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.384765,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.384520,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.376879,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.377754,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.373880,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.424831,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.427694,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.424906,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.421916,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.423920,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.411732,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.419358,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.422938,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.412730,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.418756,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.442319,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.443691,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.443001,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.445197,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.441581,0.0,0.0,0.0
