backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=4))",0.088974,-0.363961,-0.390742,-0.337380,0.000200,1,8,461104,0.0,0.0,0.176349,0.176349
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=6))",0.142936,-0.309999,-0.335281,-0.285527,0.000200,1,12,691656,0.0,0.0,0.180834,0.180834
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=8))",0.206725,-0.246210,-0.270680,-0.223226,0.000200,1,16,922208,0.0,0.0,0.201319,0.201319
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=4))",0.195168,-0.257767,-0.281029,-0.234633,0.000200,1,16,922208,0.0,0.0,0.350940,0.350940
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=6))",0.248611,-0.204324,-0.225412,-0.182898,0.000200,1,24,1383312,0.0,0.0,0.352161,0.352161
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=8))",0.307163,-0.145772,-0.165813,-0.125682,0.000200,1,32,1844416,0.0,0.0,0.395380,0.395380
mxbai-large,fiqa,composed(truncate(keep_dim=128)+binary),0.136527,-0.316408,-0.342040,-0.291224,0.000200,1,16,922208,0.0,0.0,0.001807,0.001807
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=4))",0.009066,-0.443869,-0.472284,-0.415704,0.000200,1,2,115276,0.0,0.0,0.053108,0.053108
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=6))",0.030134,-0.422801,-0.450592,-0.394869,0.000200,1,3,172914,0.0,0.0,0.053029,0.053029
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=8))",0.056013,-0.396922,-0.424835,-0.369191,0.000200,1,4,230552,0.0,0.0,0.062146,0.062146
