backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=6))",0.23940877106741723,-0.13574815172626645,-0.15961009753360716,-0.11259963018630954,0.0001999600079984003,True,16,58128,2467.801013,78.16907,0.127755,0.132465
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=8))",0.2676967992847816,-0.10746012350890209,-0.12911181834860827,-0.08631848313859619,0.0001999600079984003,True,16,58128,7523.260841,315.407808,0.179925,0.1866375
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=4))",0.25109357415565753,-0.12406334863802618,-0.14567294679352585,-0.10351291016897579,0.0001999600079984003,True,32,116256,1248.658772,38.16222,0.22023500000000001,0.22535750000000002
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=6))",0.279228304736688,-0.09592861805699562,-0.11480480137087153,-0.07783499144348717,0.0001999600079984003,True,32,116256,4543.3727,141.731419,0.24329,0.2477395
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=8))",0.2948253049914339,-0.08033161780224976,-0.09894187466266192,-0.0631688680350332,0.0001999600079984003,True,32,116256,14389.361765,533.847486,0.331885,0.337391
bge-base,nfcorpus,composed(truncate(keep_dim=128)+binary),0.13415469923641107,-0.2410022235572726,-0.2703547510711927,-0.21310217540811754,0.0001999600079984003,True,16,58128,0.59669,0.43509,0.152945,0.161922
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=4))",0.06614577201903227,-0.3090111507746514,-0.34292507596895777,-0.2753818340014597,0.0001999600079984003,True,4,14532,303.487338,11.090349,0.038845000000000005,0.041889
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=6))",0.1479761401972798,-0.22718078259640387,-0.2598711640896974,-0.1950671562710689,0.0001999600079984003,True,4,14532,1477.21607,53.97476,0.045375,0.048974500000000004
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=8))",0.23977284974957924,-0.13538407304410438,-0.1621953957692171,-0.10938143455923544,0.0001999600079984003,True,4,14532,4118.487473,219.399349,0.07092000000000001,0.0781615
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=4))",0.12305996369274554,-0.25209695910093816,-0.2816214752786993,-0.2226358538523152,0.0001999600079984003,True,8,29064,439.515137,14.65067,0.06498999999999999,0.0678305
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=6))",0.20499927499551263,-0.17015764779817105,-0.19683273852039573,-0.14385197231538233,0.0001999600079984003,True,8,29064,1733.975149,59.156,0.07363,0.076295
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=8))",0.2689811386549414,-0.10617578413874229,-0.12923080675767884,-0.08344157205785975,0.0001999600079984003,True,8,29064,5540.138604,269.193158,0.108955,0.1165025
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=4))",0.18362463233665072,-0.19153229045703296,-0.2192950060837924,-0.1643671440846248,0.0001999600079984003,True,16,58128,772.598814,24.34535,0.114895,0.12043400000000001
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=6))",0.2666254396685846,-0.10853148312509905,-0.12876572267185094,-0.0894861010877686,0.0001999600079984003,True,16,58128,2862.548621,93.661719,0.13090000000000002,0.13641499999999998
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=8))",0.29705563289860903,-0.07810128989507467,-0.0957572803568116,-0.06159267462504675,0.0001999600079984003,True,16,58128,9632.006066,411.874318,0.190615,0.196194
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=4))",0.2635064878319508,-0.11165043496173291,-0.1315432267577755,-0.0932072384329506,0.0001999600079984003,True,32,116256,1338.611761,41.71829,0.220995,0.229154
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=6))",0.3023253054210444,-0.07283161737263927,-0.09121405991640189,-0.05645478878523286,0.0001999600079984003,True,32,116256,4941.300857,156.184249,0.25032,0.257465
bge-base,nfcorpus,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=8))",0.32910181645108855,-0.04605510634259512,-0.060338110798466786,-0.03314234059445553,0.0001999600079984003,True,32,116256,15273.464239,636.538885,0.35243,0.359176
bge-base,nfcorpus,composed(truncate(keep_dim=256)+binary),0.23320487789863314,-0.14195204489505053,-0.16514551625917456,-0.12021956577137222,0.0001999600079984003,True,32,116256,0.91749,0.75087,0.218775,0.224961
