backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
e5-base,fiqa,composed(truncate(keep_dim=64)+binary),0.007263,-0.391378,-0.418179,-0.363922,0.000200,1,8,461104,0.0,0.0,0.001679,0.001679
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=4))",0.004030,-0.394610,-0.421917,-0.367014,0.000200,1,2,115276,0.0,0.0,0.048312,0.048312
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=6))",0.008435,-0.390205,-0.417044,-0.363195,0.000200,1,3,172914,0.0,0.0,0.048438,0.048438
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=8))",0.021166,-0.377474,-0.403909,-0.349752,0.000200,1,4,230552,0.0,0.0,0.055906,0.055906
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=4))",0.006217,-0.392423,-0.419540,-0.365033,0.000200,1,4,230552,0.0,0.0,0.087580,0.087580
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=6))",0.016402,-0.382238,-0.409542,-0.354890,0.000200,1,6,345828,0.0,0.0,0.090565,0.090565
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=8))",0.028651,-0.369990,-0.396728,-0.342496,0.000200,1,8,461104,0.0,0.0,0.100976,0.100976
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=4))",0.012148,-0.386493,-0.413858,-0.359108,0.000200,1,8,461104,0.0,0.0,0.175184,0.175184
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=6))",0.031985,-0.366655,-0.394218,-0.339454,0.000200,1,12,691656,0.0,0.0,0.181399,0.181399
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=8))",0.073157,-0.325484,-0.352365,-0.298597,0.000200,1,16,922208,0.0,0.0,0.200945,0.200945
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=4))",0.050612,-0.348028,-0.374953,-0.321337,0.000200,1,16,922208,0.0,0.0,0.349079,0.349079
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=6))",0.114055,-0.284585,-0.309384,-0.259263,0.000200,1,24,1383312,0.0,0.0,0.355367,0.355367
e5-base,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=8))",0.160530,-0.238110,-0.261485,-0.215332,0.000200,1,32,1844416,0.0,0.0,0.426334,0.426334
e5-base,fiqa,composed(truncate(keep_dim=128)+binary),0.014229,-0.384412,-0.410858,-0.356927,0.000200,1,16,922208,0.0,0.0,0.001811,0.001811
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=4))",0.001341,-0.397300,-0.424288,-0.369895,0.000200,1,2,115276,0.0,0.0,0.056122,0.056122
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=6))",0.012080,-0.386561,-0.413264,-0.359591,0.000200,1,3,172914,0.0,0.0,0.054151,0.054151
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=8))",0.027212,-0.371428,-0.398666,-0.343587,0.000200,1,4,230552,0.0,0.0,0.061953,0.061953
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=4))",0.009882,-0.388759,-0.415685,-0.361182,0.000200,1,4,230552,0.0,0.0,0.094236,0.094236
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=6))",0.024027,-0.374613,-0.400965,-0.347180,0.000200,1,6,345828,0.0,0.0,0.094755,0.094755
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=8))",0.047901,-0.350740,-0.377335,-0.323034,0.000200,1,8,461104,0.0,0.0,0.109594,0.109594
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=4))",0.022103,-0.376538,-0.403661,-0.348951,0.000200,1,8,461104,0.0,0.0,0.176568,0.176568
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=6))",0.042782,-0.355858,-0.382361,-0.329309,0.000200,1,12,691656,0.0,0.0,0.181224,0.181224
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=8))",0.079597,-0.319043,-0.344545,-0.292255,0.000200,1,16,922208,0.0,0.0,0.201931,0.201931
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=4))",0.045797,-0.352843,-0.379106,-0.326696,0.000200,1,16,922208,0.0,0.0,0.347916,0.347916
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=6))",0.100576,-0.298064,-0.322774,-0.272954,0.000200,1,24,1383312,0.0,0.0,0.361366,0.361366
e5-base,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=8))",0.160782,-0.237859,-0.261232,-0.214134,0.000200,1,32,1844416,0.0,0.0,0.398524,0.398524
e5-base,fiqa,composed(truncate(keep_dim=256)+binary),0.046277,-0.352363,-0.378331,-0.325280,0.000200,1,32,1844416,0.0,0.0,0.002184,0.002184
