spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"opq(n_subspaces=16,n_bits=8)",2,0.266853,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.261133,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.252657,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.180715,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.181728,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.174758,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.181328,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.177179,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.267737,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.268256,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.273429,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.274282,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.263179,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.212585,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.224573,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.208663,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.218381,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.222244,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.282761,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.279676,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.289446,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.281486,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.292065,0.0,0.0,0.0
