spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"opq(n_subspaces=16,n_bits=8)",1,0.616488,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.618786,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.632305,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.619364,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.605260,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.603766,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.606601,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.562573,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.593624,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.680910,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.679072,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.689104,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.671189,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.650559,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.663360,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.659018,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.686831,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.669179,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.687323,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.718676,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.725354,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.702737,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.722630,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.698035,0.0,0.0,0.0
