spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"opq(n_subspaces=32,n_bits=4)",3,0.325394,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.314640,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.358903,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.359575,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.368049,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.360201,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.364064,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.346868,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.344485,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.343640,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.340778,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.344785,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.367289,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.367015,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.366756,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.366421,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.367634,0.0,0.0,0.0
