backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
mxbai-large,arguana,"product_quantize(n_subspaces=32,n_bits=8)",0.3834131979218159,-0.08542877554432272,-0.09595615566947885,-0.0748363107233342,0.0001999600079984003,True,32,277568,72748.890419,2621.719534,0.5931649999999999,0.5977905
mxbai-large,arguana,"product_quantize(n_subspaces=64,n_bits=4)",0.40007567510062314,-0.0687662983655155,-0.07752610211943792,-0.060061509709223485,0.0001999600079984003,True,64,555136,7132.185435,242.338546,0.8925799999999999,0.9031644999999999
mxbai-large,arguana,"product_quantize(n_subspaces=64,n_bits=6)",0.4190907391191966,-0.049751234346942,-0.05735537058763278,-0.04230696209116943,0.0001999600079984003,True,64,555136,30352.04161,1061.837901,0.93178,0.941447
mxbai-large,arguana,"product_quantize(n_subspaces=64,n_bits=8)",0.4351883231960749,-0.03365365027006365,-0.040591207780150206,-0.026980652796781246,0.0001999600079984003,True,64,555136,115694.213318,4086.773728,1.200615,1.2085535
mxbai-large,arguana,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=4,n_bits=4))",0.09478916820359501,-0.3740528052625436,-0.3875758222014294,-0.35966699216235,0.0001999600079984003,True,4,34696,451.426312,15.08604,0.06061,0.06410350000000001
mxbai-large,arguana,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=4,n_bits=6))",0.1852672863139601,-0.2835746871521785,-0.29769035141602534,-0.2690997818020015,0.0001999600079984003,True,4,34696,1874.042697,62.288429,0.06451,0.067263
mxbai-large,arguana,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=4,n_bits=8))",0.2466311912727812,-0.22221078219335738,-0.23622891598242673,-0.207683681374731,0.0001999600079984003,True,4,34696,7340.383162,248.744666,0.07911,0.08790500000000001
mxbai-large,arguana,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=4))",0.16696671432905127,-0.30187525913708735,-0.31574338874046864,-0.2875353671879197,0.0001999600079984003,True,8,69392,781.188796,25.14385,0.10824,0.113566
mxbai-large,arguana,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=6))",0.25274422537406577,-0.21609774809207283,-0.22924364948430856,-0.20354947541146823,0.0001999600079984003,True,8,69392,2867.44339,93.626429,0.116255,0.12098750000000001
mxbai-large,arguana,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=8))",0.2992859608207061,-0.16955601264543257,-0.18168187316903503,-0.1574322613269734,0.0001999600079984003,True,8,69392,11967.789631,397.321873,0.140735,0.1477155
mxbai-large,arguana,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=4))",0.26935519858996837,-0.1994867748761702,-0.21254190437479983,-0.18614762104883983,0.0001999600079984003,True,16,138784,1412.344706,44.220769,0.205315,0.210542
mxbai-large,arguana,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=6))",0.3209638378829857,-0.1478781355831529,-0.15975374019765792,-0.1361345946017839,0.0001999600079984003,True,16,138784,5150.4866,165.264447,0.21659,0.221724
