spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"opq(n_subspaces=16,n_bits=8)",3,0.200491,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.210577,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.178035,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.187350,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.179992,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.211029,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.182338,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.277058,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.282426,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.279082,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.266178,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.277798,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.280248,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.278928,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.274774,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.278391,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.273478,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.340666,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.343084,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.348602,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.348261,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.338165,0.0,0.0,0.0
