spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"opq(n_subspaces=32,n_bits=8)",3,0.370048,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.363236,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.357852,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.355642,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.362140,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.353059,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.351468,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.372112,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.379245,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.376009,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.377709,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.376955,0.0,0.0,0.0
