spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"opq(n_subspaces=32,n_bits=8)",4,0.357049,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.348168,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.345639,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.339753,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.345896,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.338046,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.367977,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.368232,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.371277,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.368329,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.363565,0.0,0.0,0.0
